Meader, William	Sunset Blvd.	1950
Sheehan, Bill (I)	Sunset Blvd.	1950
Smith, Emmett (I)	Sunset Blvd.	1950
Ganzer, Gerry	Sunset Blvd.	1950
Messinger, Gertrude	Sunset Blvd.	1950
O'Connor, Robert Emmett	Sunset Blvd.	1950
Holden, William (I)	Sunset Blvd.	1950
Jones, Tiny	Sunset Blvd.	1950
Evans, Ray (I)	Sunset Blvd.	1950
Dearing, Sayre	All About Eve	1950
Negley, Howard	Sunset Blvd.	1950
Farnum, Franklyn	All About Eve	1950
Joslin, Howard	Sunset Blvd.	1950
Dew, Eddie	Sunset Blvd.	1950
Perrin, Jack	Sunset Blvd.	1950
Borden, Eugene	All About Eve	1950
O'Connor, Frank (I)	Sunset Blvd.	1950
Thompson, Roy (I)	Sunset Blvd.	1950
Ridgway, Suzanne	All About Eve	1950
Sanders, George (I)	All About Eve	1950
Blake, Larry J.	Sunset Blvd.	1950
Harris, Leland	All About Eve	1950
White, Barbara (III)	All About Eve	1950
Gibson, Kenneth (I)	Sunset Blvd.	1950
Hill, Craig (I)	All About Eve	1950
Vickers, Yvette	Sunset Blvd.	1950
Novak, Eva	Sunset Blvd.	1950
O'Brien, William H.	All About Eve	1950
Greenwald, Sanford E.	Sunset Blvd.	1950
Swanson, Gloria (I)	Sunset Blvd.	1950
Biby, Edward	Sunset Blvd.	1950
Flowers, Bess	All About Eve	1950
Hampden, Walter	All About Eve	1950
Pierce, Marion (I)	All About Eve	1950
Whitney, Robert (I)	All About Eve	1950
Honma, Noriko (I)	Rashômon	1950
Astor, Gertrude	All About Eve	1950
Miller, John 'Skins'	Sunset Blvd.	1950
Davis, Bette	All About Eve	1950
Warner, H.B.	Sunset Blvd.	1950
Twitchell, Archie	Sunset Blvd.	1950
Randolph, Virginia L. (II)	Sunset Blvd.	1950
Mowery, Helen	All About Eve	1950
Launders, Perc	Sunset Blvd.	1950
Webb, Jack (I)	Sunset Blvd.	1950
Pullen, William (I)	All About Eve	1950
Clark, Fred (I)	Sunset Blvd.	1950
Hendry, Len	Sunset Blvd.	1950
von Stroheim, Erich	Sunset Blvd.	1950
Hale, Creighton	Sunset Blvd.	1950
Mosk, Bernice	Sunset Blvd.	1950
Leviness, Carl M.	All About Eve	1950
Chiaki, Minoru	Rashômon	1950
Farnum, Franklyn	Sunset Blvd.	1950
Nesmith, Ottola	Sunset Blvd.	1950
Ueda, Kichijirô	Rashômon	1950
Holm, Celeste	All About Eve	1950
Kyô, Machiko	Rashômon	1950
Sardo, Cosmo	All About Eve	1950
Ratoff, Gregory	All About Eve	1950
Marston, Alan	Sunset Blvd.	1950
McCue, Mathew	All About Eve	1950
Brooks, Ralph	All About Eve	1950
Chefe, Jack	All About Eve	1950
Geray, Steven	All About Eve	1950
Germane, Rudy	Sunset Blvd.	1950
Orr, Stanley (I)	All About Eve	1950
Gray, Joe (I)	Sunset Blvd.	1950
Shimura, Takashi	Rashômon	1950
Faye, Julia	Sunset Blvd.	1950
Katô, Daisuke (I)	Rashômon	1950
Leopold, Ethelreda	All About Eve	1950
Dayton, Charles (I)	Sunset Blvd.	1950
Stuart, Randy (I)	All About Eve	1950
Clifford, Ruth	Sunset Blvd.	1950
Keaton, Buster (I)	Sunset Blvd.	1950
Miller, Lee (II)	Sunset Blvd.	1950
Hawley, James (I)	Sunset Blvd.	1950
Skolsky, Sidney	Sunset Blvd.	1950
Moorhouse, Bert	Sunset Blvd.	1950
Ritter, Thelma	All About Eve	1950
Baker, Frank (I)	All About Eve	1950
Fisher, Eddie (IV)	All About Eve	1950
Bates, Barbara (I)	All About Eve	1950
Nilsson, Anna Q.	Sunset Blvd.	1950
Dalzell, Archie R.	Sunset Blvd.	1950
Lane, Arthur (I)	Sunset Blvd.	1950
Mifune, Toshirô	Rashômon	1950
Hopper, Hedda	Sunset Blvd.	1950
Marlowe, Hugh (I)	All About Eve	1950
Wahrman, Edward	Sunset Blvd.	1950
DeMille, Cecil B.	Sunset Blvd.	1950
Deery, Jack	All About Eve	1950
Miller, Harold (I)	All About Eve	1950
Miller, Harold (I)	Sunset Blvd.	1950
Steers, Larry	All About Eve	1950
Baxter, Anne (I)	All About Eve	1950
Ferguson, Al (I)	Sunset Blvd.	1950
Stroud, Claude	All About Eve	1950
Montgomery, Ralph	Sunset Blvd.	1950
Merrill, Gary (I)	All About Eve	1950
Astor, Gertrude	Sunset Blvd.	1950
Johnson, Stan (I)	Sunset Blvd.	1950
Wilcoxon, Henry	Sunset Blvd.	1950
Morley, Jay	Sunset Blvd.	1950
Borzage, Danny	Sunset Blvd.	1950
Olson, Nancy (I)	Sunset Blvd.	1950
Livingston, Jay	Sunset Blvd.	1950
Aldrich, Fred (I)	Sunset Blvd.	1950
Allen, Joel (I)	Sunset Blvd.	1950
Martin, Thomas (I)	All About Eve	1950
Cortay, John	Sunset Blvd.	1950
Christy, Ken (I)	Sunset Blvd.	1950
Power, Paul (I)	All About Eve	1950
Mori, Masayuki (I)	Rashômon	1950
Kenny, Colin	All About Eve	1950
Hopper, E. Mason	Sunset Blvd.	1950
Gough, Lloyd	Sunset Blvd.	1950
Hamilton, Chuck (I)	Sunset Blvd.	1950
Monroe, Marilyn	All About Eve	1950
Drynan, Peter	Sunset Blvd.	1950
