Harlowe, Peter	Gandhi	1982
Mehta, Tarla	Gandhi	1982
Mascari, Rose	Blade Runner	1982
Lagoo, Shreeram	Gandhi	1982
Mishra, Sudhanshu	Gandhi	1982
Ford, Harrison (I)	Blade Runner	1982
Sim, Gerald	Gandhi	1982
Puri, Amrish	Gandhi	1982
Razdan, Virendra	Gandhi	1982
Hoyland, William	Gandhi	1982
Hill, Bernard (I)	Gandhi	1982
Gant, David (I)	Gandhi	1982
Gielgud, John	Gandhi	1982
Jhita, Avpar	Gandhi	1982
Pyke, Hy	Blade Runner	1982
Joshi, Bani Sharad	Gandhi	1982
Waites, Thomas G.	The Thing	1982
Thakur, S.S.	Gandhi	1982
Dalvi, Sudhir	Gandhi	1982
Raina, K.K.	Gandhi	1982
Burnett, Judith	Blade Runner	1982
Joshi, Shreedhar	Gandhi	1982
Leech, Richard (I)	Gandhi	1982
Shende, Sunil	Gandhi	1982
Gupta, Alpna	Gandhi	1982
Tanvir, Habib	Gandhi	1982
David, Keith (I)	The Thing	1982
Gupta, Rahul (I)	Gandhi	1982
Hutchinson, Tom (I)	Blade Runner	1982
Walsh, M. Emmet	Blade Runner	1982
Kingsley, Ben	Gandhi	1982
Seth, Roshan	Gandhi	1982
Hepton, Bernard	Gandhi	1982
John, Barry (I)	Gandhi	1982
Chatterjee, Shekhar (I)	Gandhi	1982
Polis, Joel	The Thing	1982
Swaroop, Vivek	Gandhi	1982
Drinkel, Keith (I)	Gandhi	1982
Vernon, Richard (II)	Gandhi	1982
Markham, David (I)	Gandhi	1982
Godley, Michael	Gandhi	1982
Agashe, Mohan	Gandhi	1982
Cartwright, Peter (I)	Gandhi	1982
Ratzenberger, John (I)	Gandhi	1982
Singh, Karkirat	Gandhi	1982
Day-Lewis, Daniel	Gandhi	1982
Hesky, Sharon	Blade Runner	1982
Brimley, Wilford (I)	The Thing	1982
Desai, Anang	Gandhi	1982
Farrell, Colin (II)	Gandhi	1982
Sanderson, William	Blade Runner	1982
Kumar, Aswani	Gandhi	1982
Okazaki, Jirô	Blade Runner	1982
Dubey, Sankalp	Gandhi	1982
Puri, Irpinder	Gandhi	1982
Irwin, Nate	The Thing	1982
Rhee, Alexis	Blade Runner	1982
Sarup, Jyoti	Gandhi	1982
James, Brion (I)	Blade Runner	1982
Sheen, Martin	Gandhi	1982
Patankar, Prabhakar	Gandhi	1982
DeMirjian, Carolyn	Blade Runner	1982
Hattangadi, Rohini	Gandhi	1982
Padamsee, Alyque	Gandhi	1982
Oulton, Brian	Gandhi	1982
Carpenter, John (I)	The Thing	1982
Charleson, Ian	Gandhi	1982
Prakash, Nigam	Gandhi	1982
Cossins, James	Gandhi	1982
Hine, Kelly	Blade Runner	1982
Griffiths, Richard (I)	Gandhi	1982
Franco, Larry J.	The Thing	1982
Fugard, Athol	Gandhi	1982
Raj, Tilak (I)	Gandhi	1982
Pradhan, Sunila	Gandhi	1982
Puri, Om	Gandhi	1982
Hardiman, Terrence	Gandhi	1982
Barbeau, Adrienne	The Thing	1982
Nath, Rajeshwar	Gandhi	1982
Peacock, Daniel (I)	Gandhi	1982
Palsikar, Nana	Gandhi	1982
James, Geraldine	Gandhi	1982
Good, Christopher (I)	Gandhi	1982
Aadil (I)	Gandhi	1982
Tatum, John (IV)	Gandhi	1982
McGeagh, Stanley	Gandhi	1982
Russell, Kurt (I)	The Thing	1982
Clements, John (I)	Gandhi	1982
Mills, John (I)	Gandhi	1982
Nath, Alok	Gandhi	1982
Quentin, John (I)	Gandhi	1982
Vine, John	Gandhi	1982
Weisser, Norbert	The Thing	1982
Kashyap, Vijay	Gandhi	1982
Moffat, Donald	The Thing	1982
Wood, Fred (I)	Gandhi	1982
Hutchison, Ken	Gandhi	1982
Knapp, Charles (I)	Blade Runner	1982
Halmer, Günther Maria	Gandhi	1982
Fox, Edward (I)	Gandhi	1982
Sinha, Rovil	Gandhi	1982
Guard, Dominic	Gandhi	1982
Silverman, Stephen M.	Gandhi	1982
Astar, Ben	Blade Runner	1982
Dogra, Avinash	Gandhi	1982
Nath, Dina	Gandhi	1982
Chater, Geoffrey	Gandhi	1982
Daruvala, Homi	Gandhi	1982
Hannah, Daryl	Blade Runner	1982
Clark, Ernest (I)	Gandhi	1982
Pitale, Manohar	Gandhi	1982
Jaffrey, Saeed	Gandhi	1982
Lyons, Derek	Gandhi	1982
Puri, Sanjeev (I)	Gandhi	1982
Patrick, John (III)	Gandhi	1982
Gupta, Subhash (I)	Gandhi	1982
Singh, Vagish Kumar	Gandhi	1982
Mehta, Hansu	Gandhi	1982
Hawthorne, Nigel	Gandhi	1982
Kapoor, Gulshan	Gandhi	1982
Kapur, Pankaj	Gandhi	1982
Okazaki, Bob	Blade Runner	1982
Bryant, Michael (I)	Gandhi	1982
Zeman, William	The Thing	1982
Myerson, Jane	Gandhi	1982
Nayyar, Harsh	Gandhi	1982
Gasper, Dean	Gandhi	1982
Razdan, Roop Kumar	Gandhi	1982
Dysart, Richard (I)	The Thing	1982
Hallahan, Charles	The Thing	1982
Chaturvedi, Raj	Gandhi	1982
Singh, Dilsher	Gandhi	1982
Clennon, David	The Thing	1982
McKenzie, Jack (I)	Gandhi	1982
Chancer, Norman (I)	Gandhi	1982
George, Wilson	Gandhi	1982
Kapoor, Pren	Gandhi	1982
Reiter, Robert (I)	Blade Runner	1982
Maloney, Peter (I)	The Thing	1982
Santana, Gito	Gandhi	1982
Makan, Moti	Gandhi	1982
Snell, James (I)	Gandhi	1982
Naylor, John (I)	Gandhi	1982
Thompson, Kevin (II)	Blade Runner	1982
Sethi, Sudarshan	Gandhi	1982
Norman, Gerard	Gandhi	1982
Hiroshige, Kimiko	Blade Runner	1982
Bannen, Ian	Gandhi	1982
Gupta, Monica (I)	Gandhi	1982
Amarjeet (I)	Gandhi	1982
Harwood, Stewart	Gandhi	1982
