Battiferri, Giulio (I)	Ladri di biciclette	1948
Flaherty, Pat (I)	The Treasure of the Sierra Madre	1948
Saltamerenda, Gino	Ladri di biciclette	1948
Bennett, Bruce (I)	The Treasure of the Sierra Madre	1948
Young, Clifton (I)	The Treasure of the Sierra Madre	1948
Randisi, Massimo	Ladri di biciclette	1948
Meniconi, Mario	Ladri di biciclette	1948
Bracci Dorati, Ida	Ladri di biciclette	1948
Bogart, Humphrey	The Treasure of the Sierra Madre	1948
Leone, Sergio (I)	Ladri di biciclette	1948
Vejar, Harry J.	The Treasure of the Sierra Madre	1948
Villabajo, Ignacio	The Treasure of the Sierra Madre	1948
Altieri, Elena	Ladri di biciclette	1948
Silverheels, Jay	The Treasure of the Sierra Madre	1948
Carell, Lianella	Ladri di biciclette	1948
Druetti, Emma	Ladri di biciclette	1948
Luna, Margarito	The Treasure of the Sierra Madre	1948
Jachino, Carlo	Ladri di biciclette	1948
Dondé, Manuel	The Treasure of the Sierra Madre	1948
Dunn, Ralph	The Treasure of the Sierra Madre	1948
Guerzoni, Fausto	Ladri di biciclette	1948
Huston, John (I)	The Treasure of the Sierra Madre	1948
Vega, Ildefonso	The Treasure of the Sierra Madre	1948
Holt, Tim (I)	The Treasure of the Sierra Madre	1948
Bedoya, Alfonso	The Treasure of the Sierra Madre	1948
Soto Rangel, Arturo	The Treasure of the Sierra Madre	1948
Sakara, Michele	Ladri di biciclette	1948
Valdespino	The Treasure of the Sierra Madre	1948
Rivero, Julian	The Treasure of the Sierra Madre	1948
Bruno, Nando	Ladri di biciclette	1948
Dalya, Jacqueline	The Treasure of the Sierra Madre	1948
Garralaga, Martin	The Treasure of the Sierra Madre	1948
MacLane, Barton	The Treasure of the Sierra Madre	1948
Spadaro, Peppino	Ladri di biciclette	1948
Rissone, Checco	Ladri di biciclette	1948
Torvay, José	The Treasure of the Sierra Madre	1948
Maggiorani, Lamberto	Ladri di biciclette	1948
Chan, Spencer (I)	The Treasure of the Sierra Madre	1948
Capritti, Eolo	Ladri di biciclette	1948
Carotenuto, Memmo	Ladri di biciclette	1948
Calles, Guillermo	The Treasure of the Sierra Madre	1948
Chiari, Giulio	Ladri di biciclette	1948
Antonucci, Vittorio	Ladri di biciclette	1948
Blake, Robert (I)	The Treasure of the Sierra Madre	1948
Holt, Jack (I)	The Treasure of the Sierra Madre	1948
Mancilla, Mario (I)	The Treasure of the Sierra Madre	1948
Huston, Walter	The Treasure of the Sierra Madre	1948
Corporale, Giovanni	Ladri di biciclette	1948
Islas, Francisco (II)	The Treasure of the Sierra Madre	1948
Staiola, Enzo	Ladri di biciclette	1948
Escoto, Ernesto	The Treasure of the Sierra Madre	1948
Spadaro, Umberto	Ladri di biciclette	1948
Cañedo, Roberto	The Treasure of the Sierra Madre	1948
