Griffith, Hugh (I)	Ben-Hur	1959
Virlojeux, Henri	Les quatre cents coups	1959
Singh, Doris	North by Northwest	1959
Soule, Olan	North by Northwest	1959
Tovey, Arthur	North by Northwest	1959
Brocard, Christian	Les quatre cents coups	1959
Hall, Stuart (I)	North by Northwest	1959
Mitchell, Laurie	Some Like It Hot	1959
Fazio, Dino	Ben-Hur	1959
Carruthers, Steve (I)	North by Northwest	1959
Williams, Robert (I)	North by Northwest	1959
Gilbert, Bobby (I)	Some Like It Hot	1959
Beradino, John	North by Northwest	1959
Harris, Sam (II)	Some Like It Hot	1959
Monroe, Marilyn	Some Like It Hot	1959
Davies, David (II)	Ben-Hur	1959
Hale, Richard (II)	Ben-Hur	1959
Bergouignan, Jean-François	Les quatre cents coups	1959
Christy, Ted	Some Like It Hot	1959
Grant, Cary (I)	North by Northwest	1959
Brown, Robert (I)	Ben-Hur	1959
Heater, Claude	Ben-Hur	1959
McLure, Frank	Some Like It Hot	1959
Bagley, Sam (I)	North by Northwest	1959
Chissell, Noble 'Kid'	Some Like It Hot	1959
O'Neill, Henry (I)	North by Northwest	1959
Seaton, Scott (I)	Some Like It Hot	1959
McGiveney, Maura	North by Northwest	1959
Kiehl, William	Ben-Hur	1959
Bouchon	Les quatre cents coups	1959
Marshall, Tom (III)	North by Northwest	1959
Forsberg, Josephine	North by Northwest	1959
Venantini, Venantino	Ben-Hur	1959
Kennedy, Madge	North by Northwest	1959
Stone, George E. (I)	Some Like It Hot	1959
Damler, John	North by Northwest	1959
Togawa, Paul	North by Northwest	1959
Couturier, Daniel	Les quatre cents coups	1959
Wayne, Billy	Some Like It Hot	1959
Demy, Jacques	Les quatre cents coups	1959
Gonzalez, James (I)	North by Northwest	1959
O'Sullivan, Colleen	Some Like It Hot	1959
Beach, Brandon (I)	North by Northwest	1959
Mather, Jack (I)	Some Like It Hot	1959
Hook, Ted (I)	Some Like It Hot	1959
Cristo, Paul (I)	Some Like It Hot	1959
Douchet, Jean	Les quatre cents coups	1959
Lesignor, Michel	Les quatre cents coups	1959
Morell, André (I)	Ben-Hur	1959
Berber, Ady	Ben-Hur	1959
Kane, Sid	North by Northwest	1959
Fraser, Sally (I)	North by Northwest	1959
Kenny, Colin	North by Northwest	1959
Robinson Jr., Edward G.	Some Like It Hot	1959
DuBois, Alphonso	Some Like It Hot	1959
Coe, Bob (II)	North by Northwest	1959
Ward, Dervis	Ben-Hur	1959
Faylauer, Adolph	North by Northwest	1959
Paillette, Laure	Les quatre cents coups	1959
Hohenlohe, Prince	Ben-Hur	1959
DuBois, Alphonso	North by Northwest	1959
Gemma, Giuliano	Ben-Hur	1959
Lemmon, Jack	Some Like It Hot	1959
Mazurki, Mike	Some Like It Hot	1959
Moebus, Hans	North by Northwest	1959
Pryor, Hugh	North by Northwest	1959
Dime, James	Some Like It Hot	1959
Farrell, Tommy	North by Northwest	1959
Heston, Charlton	Ben-Hur	1959
Juaregui, Eddie	Ben-Hur	1959
Relph, George	Ben-Hur	1959
Pini, Aldo	Ben-Hur	1959
Logan, John (II)	Some Like It Hot	1959
O'Grady, Monty	North by Northwest	1959
Claudie, Yvonne	Les quatre cents coups	1959
Yrigoyen, Joe	Ben-Hur	1959
Marra, Luigi	Ben-Hur	1959
Maurier, Claire	Les quatre cents coups	1959
Postal, Charles	North by Northwest	1959
Glass, Ned	North by Northwest	1959
Ross, Hector	Ben-Hur	1959
Lynch, Ken (I)	North by Northwest	1959
Leviness, Carl M.	Some Like It Hot	1959
Negley, Howard	North by Northwest	1959
Williams, Adam (I)	North by Northwest	1959
Hendry, Len	North by Northwest	1959
Richfield, Edwin	Ben-Hur	1959
Pozzetto, Diego	Ben-Hur	1959
Gray, Joe (I)	Some Like It Hot	1959
Lang, Howard (II)	Ben-Hur	1959
Lyons, Cliff (I)	Ben-Hur	1959
Van Sickel, Dale	North by Northwest	1959
Williams, Lloyd (VI)	North by Northwest	1959
McCallion, James	North by Northwest	1959
Collier, Marian	Some Like It Hot	1959
Kennedy, Tom (I)	Some Like It Hot	1959
Fax, Jesslyn	North by Northwest	1959
Rho, Stella	Ben-Hur	1959
Landau, Martin	North by Northwest	1959
Anderson, Ernest (I)	North by Northwest	1959
Young, Carleton	North by Northwest	1959
Marlowe, Frank (I)	North by Northwest	1959
Hitchcock, Alfred (I)	North by Northwest	1959
Beach, Brandon (I)	Some Like It Hot	1959
Marsh, Tiger Joe	Some Like It Hot	1959
Curtis, Lucille	North by Northwest	1959
Greenway, Tom	North by Northwest	1959
Auffay, Patrick	Les quatre cents coups	1959
Zambrano, Ernesto	North by Northwest	1959
Flamant, Georges	Les quatre cents coups	1959
Singh, Reginald Lal	Ben-Hur	1959
de Hohenlohe, Carmen	Ben-Hur	1959
O'Leary, Thomas (I)	Ben-Hur	1959
Thring, Frank (I)	Ben-Hur	1959
Milletaire, Carl	North by Northwest	1959
McVey, Patrick	North by Northwest	1959
Szorentini, Joe	North by Northwest	1959
Avery, Tol	North by Northwest	1959
Drew, Barbara	Some Like It Hot	1959
Platt, Edward (I)	North by Northwest	1959
Strang, Harry	North by Northwest	1959
Ober, Philip	North by Northwest	1959
Picciafuochi, Vladimiro	Ben-Hur	1959
Brialy, Jean-Claude	Les quatre cents coups	1959
Wilcox, Frank	North by Northwest	1959
Monod, Jacques (I)	Les quatre cents coups	1959
Ballets Africains, Les	Ben-Hur	1959
Carroll, Leo G.	North by Northwest	1959
Curtis, Tony (I)	Some Like It Hot	1959
Dugan, Michael (I)	Ben-Hur	1959
Santarelli, Amerigo	Ben-Hur	1959
Wassilchikoff, Irina	Ben-Hur	1959
Bolster, Stephen	North by Northwest	1959
Horsley, John	Ben-Hur	1959
Dobkin, Lawrence	North by Northwest	1959
Fontanarosa, Renaud	Les quatre cents coups	1959
Silvani, Aldo	Ben-Hur	1959
Meniconi, Furio	Ben-Hur	1959
Tovey, Arthur	Some Like It Hot	1959
Andrieux, Luc	Les quatre cents coups	1959
Payne, Laurence (I)	Ben-Hur	1959
Sardo, Cosmo	Some Like It Hot	1959
Roy, John (I)	Some Like It Hot	1959
O'Brien, Pat (I)	Some Like It Hot	1959
Baker, Frank (I)	North by Northwest	1959
Genge, Paul	North by Northwest	1959
Kemp, Kenner G.	North by Northwest	1959
De La Fosse, Victor	Ben-Hur	1959
Johnstone, Dick (I)	North by Northwest	1959
Coolidge, Philip	North by Northwest	1959
Greci, José	Ben-Hur	1959
Whitney, Susan (I)	North by Northwest	1959
Mozele, Aldo	Ben-Hur	1959
Abbou, Bernard	Les quatre cents coups	1959
Farnum, Franklyn	Some Like It Hot	1959
Longdon, Terence	Ben-Hur	1959
Jolivet, Simone	Les quatre cents coups	1959
Cox, David A. (I)	North by Northwest	1959
O'Donnell, Cathy (I)	Ben-Hur	1959
Brown, Joe E.	Some Like It Hot	1959
Vuolo, Tito	Some Like It Hot	1959
Pollack, Murray	North by Northwest	1959
Ellenstein, Robert	North by Northwest	1959
Stevens, Bert (I)	Some Like It Hot	1959
Tordi, Pietro	Ben-Hur	1959
Buzzanca, Lando	Ben-Hur	1959
Barron, Baynes	North by Northwest	1959
Binns, Edward	North by Northwest	1959
Fishman, Duke	Some Like It Hot	1959
Lockwood, Alexander (I)	North by Northwest	1959
Coy, Walter (I)	North by Northwest	1959
Spring, Helen (I)	North by Northwest	1959
Volkie, Ralph	Some Like It Hot	1959
Danesi, Alfredo	Ben-Hur	1959
Mansard, Claude	Les quatre cents coups	1959
Mitri, Tiberio	Ben-Hur	1959
McGuiggan, Penny	Some Like It Hot	1959
Currie, Finlay	Ben-Hur	1959
Richards Jr., Danny	Some Like It Hot	1959
Breneman, Al	Some Like It Hot	1959
Shayne, Robert	North by Northwest	1959
Casey, Taggart	North by Northwest	1959
Martin, Thomas (I)	North by Northwest	1959
Tremayne, Les	North by Northwest	1959
Zamperla, Nazzareno	Ben-Hur	1959
Medici, Nona	Ben-Hur	1959
Holmes, Stuart (I)	North by Northwest	1959
Broca, Philippe de	Les quatre cents coups	1959
Sheldon, Noel	Ben-Hur	1959
Sklover, Carl	Some Like It Hot	1959
Albin, Andy	North by Northwest	1959
Christian, Beulah	Some Like It Hot	1959
Canutt, Joe	Ben-Hur	1959
Anderson, Anne (II)	North by Northwest	1959
Van Riel, Raimondo	Ben-Hur	1959
Sardo, Cosmo	North by Northwest	1959
Shawlee, Joan	Some Like It Hot	1959
Cutts, Patricia	North by Northwest	1959
Carruthers, Steve (I)	Some Like It Hot	1959
Ariè, Bruno	Ben-Hur	1959
Léaud, Jean-Pierre	Les quatre cents coups	1959
O'Brien, William H.	Some Like It Hot	1959
Doro, Mino	Ben-Hur	1959
Wills, Beverly (I)	Some Like It Hot	1959
Beauvais, Robert	Les quatre cents coups	1959
Hall, Stuart (I)	Some Like It Hot	1959
Olmsted, Remington	Ben-Hur	1959
Inamura, Hideo	North by Northwest	1959
Raft, George	Some Like It Hot	1959
Landis, Jessie Royce	North by Northwest	1959
Mann, Hank (I)	Some Like It Hot	1959
Palma, Joe	Some Like It Hot	1959
Harareet, Haya	Ben-Hur	1959
Frees, Paul	Some Like It Hot	1959
Kanayan, Richard	Les quatre cents coups	1959
Girard, Michel (I)	Les quatre cents coups	1959
Lemkow, Tutte	Ben-Hur	1959
Cosmo, Michael	Ben-Hur	1959
Fiermonte, Enzo	Ben-Hur	1959
Rémy, Albert	Les quatre cents coups	1959
Solaro, Gianni	Ben-Hur	1959
Tosi, Giuseppe	Ben-Hur	1959
Haines, Robert (I)	North by Northwest	1959
Moati, Serge	Les quatre cents coups	1959
Sherman, Fred (I)	Some Like It Hot	1959
Catching, Bill	North by Northwest	1959
Gray, Billy (II)	Some Like It Hot	1959
McAvoy, May	Ben-Hur	1959
McClure, Tipp	Some Like It Hot	1959
Girard, Marianne (I)	Les quatre cents coups	1959
Prickett, Maudie	North by Northwest	1959
Jackson, Eugene (I)	North by Northwest	1959
Leverett, Larry (I)	North by Northwest	1959
Boyd, Stephen (I)	Ben-Hur	1959
Atterbury, Malcolm	North by Northwest	1959
Hawkins, Jack (I)	Ben-Hur	1959
Whitney, Grace Lee	Some Like It Hot	1959
Raimondo, Prince	Ben-Hur	1959
Roy, John (I)	North by Northwest	1959
Carrer, Emile	Ben-Hur	1959
Cross, Jimmy (I)	North by Northwest	1959
Truman, Ralph (I)	Ben-Hur	1959
Flowers, Bess	North by Northwest	1959
Casino, James J.	Some Like It Hot	1959
Truffaut, François	Les quatre cents coups	1959
Foley, Mary (I)	Some Like It Hot	1959
Slate, Jeremy (I)	North by Northwest	1959
Baron, Emma	Ben-Hur	1959
Adams, Stanley (I)	North by Northwest	1959
Seymour, Harry	North by Northwest	1959
Anderson, Don (I)	North by Northwest	1959
Wilson, Harry (I)	Some Like It Hot	1959
Seaton, Scott (I)	North by Northwest	1959
Poggi, Ferdinando	Ben-Hur	1959
Rivoltella, Mario	Ben-Hur	1959
Sayre, Jeffrey	North by Northwest	1959
Shack, Sammy	Some Like It Hot	1959
Ruspoli, Emanuele	Ben-Hur	1959
Hart, Harold 'Tommy'	Some Like It Hot	1959
Laurey, Marius	Les quatre cents coups	1959
Corevi, Antonio	Ben-Hur	1959
Arena, Fortunato	Ben-Hur	1959
Reed, Ralph (I)	North by Northwest	1959
Ford, George (I)	Some Like It Hot	1959
Lockwood, King	Some Like It Hot	1959
Capanna, Otello	Ben-Hur	1959
Lang, Stevenson	Ben-Hur	1959
Stephens, Harvey (I)	North by Northwest	1959
Fields, Joan	Some Like It Hot	1959
Saint, Eva Marie	North by Northwest	1959
Le Mesurier, John	Ben-Hur	1959
Mayne, Ferdy	Ben-Hur	1959
Mason, James (I)	North by Northwest	1959
Warner, Sandra (I)	Some Like It Hot	1959
Coleman, Richard (I)	Ben-Hur	1959
Gordon, Jack (I)	Some Like It Hot	1959
Wood, Wilson	North by Northwest	1959
Lamont, Duncan (I)	Ben-Hur	1959
Perry, Jack (I)	Some Like It Hot	1959
Barry, Dave (I)	Some Like It Hot	1959
Shaw, Maxwell	Ben-Hur	1959
Houghton, Shep	Some Like It Hot	1959
Weaver, Ray (I)	North by Northwest	1959
Lake, George (I)	Some Like It Hot	1959
Fantasia, Franco	Ben-Hur	1959
Marlowe, Nora (I)	North by Northwest	1959
Comiskey, Pat	Some Like It Hot	1959
Scott, Martha (I)	Ben-Hur	1959
Bagley, Sam (I)	Some Like It Hot	1959
Decomble, Guy	Les quatre cents coups	1959
Johnson, Bobby (I)	North by Northwest	1959
Leviness, Carl M.	North by Northwest	1959
Brown, Jerry (III)	Ben-Hur	1959
Repp, Pierre	Les quatre cents coups	1959
Troy, Sid	Some Like It Hot	1959
Hutchinson, Josephine	North by Northwest	1959
Daly, Jack (I)	North by Northwest	1959
Perry, Helen (I)	Some Like It Hot	1959
Lang, Doreen	North by Northwest	1959
Jaffe, Sam (I)	Ben-Hur	1959
Billingsley, Hugh	Ben-Hur	1959
Indrisano, John	Some Like It Hot	1959
Pial, Aldo	Ben-Hur	1959
Rochelle, Edwin	Some Like It Hot	1959
Berti, Marina	Ben-Hur	1959
Moreau, Jeanne	Les quatre cents coups	1959
Persoff, Nehemiah	Some Like It Hot	1959
Glenn, John (I)	Ben-Hur	1959
Stevens, Bert (I)	North by Northwest	1959
Del Balzo, Liana	Ben-Hur	1959
Nocher, François	Les quatre cents coups	1959
Winslowe, Paula	North by Northwest	1959
