Russo, Yvonne	Tonari no Totoro	1988
Russell, Jane (I)	Nuovo Cinema Paradiso	1988
Shigeta, James	Die Hard	1988
Matranga, David	Hotaru no haka	1988
Ducommun, Rick	Die Hard	1988
Rodarte, Stan	Die Hard	1988
Cascio, Salvatore (I)	Nuovo Cinema Paradiso	1988
Gabin, Jean	Nuovo Cinema Paradiso	1988
Noiret, Philippe	Nuovo Cinema Paradiso	1988
Hall, Stella (I)	Die Hard	1988
Parker, Richard (I)	Die Hard	1988
Ursin, David	Die Hard	1988
Godunov, Alexander	Die Hard	1988
Adler, Matt	Tonari no Totoro	1988
Libassi, Giorgio	Nuovo Cinema Paradiso	1988
Kitabayashi, Tanie	Tonari no Totoro	1988
Bochner, Hart	Die Hard	1988
Love, Andrew (IV)	Hotaru no haka	1988
Willis, Bruce	Die Hard	1988
Plewa, Joey	Die Hard	1988
Trevor, Claire	Nuovo Cinema Paradiso	1988
Caccialanza, Lorenzo	Die Hard	1988
Lucas, Marshall Dancing Elk	Die Hard	1988
Killer, Turi	Nuovo Cinema Paradiso	1988
Shearer, Norma	Nuovo Cinema Paradiso	1988
Jouvet, Louis	Nuovo Cinema Paradiso	1988
Sanson, Yvonne	Nuovo Cinema Paradiso	1988
Spencer, J. Robert	Hotaru no haka	1988
Calene-Black, Shelley	Hotaru no haka	1988
Bowers, P. Randall	Die Hard	1988
Wald, David (V)	Hotaru no haka	1988
Core, Natalie	Tonari no Totoro	1988
Laganà, Nellina	Nuovo Cinema Paradiso	1988
Leaver, George	Hotaru no haka	1988
Shepard, Blake (II)	Hotaru no haka	1988
Fossey, Brigitte	Nuovo Cinema Paradiso	1988
Gable, Clark (I)	Nuovo Cinema Paradiso	1988
Palme, Beatrice	Nuovo Cinema Paradiso	1988
Reed, Donna (I)	Nuovo Cinema Paradiso	1988
Bonn, Gérard	Die Hard	1988
Calamai, Clara	Nuovo Cinema Paradiso	1988
MacQueen, Melanie	Tonari no Totoro	1988
Christy, George (I)	Die Hard	1988
Chiba, Shigeru (I)	Tonari no Totoro	1988
Flynn, Errol (I)	Nuovo Cinema Paradiso	1988
Mignemi, Mimmo	Nuovo Cinema Paradiso	1988
Nano, Agnese	Nuovo Cinema Paradiso	1988
Cannavale, Enzo	Nuovo Cinema Paradiso	1988
Nazzari, Amedeo	Nuovo Cinema Paradiso	1988
Salonga, Lea	Tonari no Totoro	1988
Stewart, James (I)	Nuovo Cinema Paradiso	1988
Tornatore, Giuseppe	Nuovo Cinema Paradiso	1988
McClarnon, Zahn	Tonari no Totoro	1988
Zozzora, Carmine	Die Hard	1988
Shiraishi, Ayano	Hotaru no haka	1988
Washio, Machiko	Tonari no Totoro	1988
Brozey, Brianne	Tonari no Totoro	1988
Pinkston, Gary (II)	Die Hard	1988
Bardot, Brigitte	Nuovo Cinema Paradiso	1988
Hidaka, Noriko	Tonari no Totoro	1988
Mangano, Silvana	Nuovo Cinema Paradiso	1988
Taylor, Veronica (I)	Hotaru no haka	1988
Wisniewski, Andreas	Die Hard	1988
Snegoff, Gregory	Tonari no Totoro	1988
Perrin, Jacques	Nuovo Cinema Paradiso	1988
Mizutani, Yûko	Tonari no Totoro	1988
Schultz, Bruce P.	Die Hard	1988
Davi, Robert	Die Hard	1988
Mungle, Rob	Hotaru no haka	1988
Maruyama, Yûko	Tonari no Totoro	1988
Kruger, Gaye	Tonari no Totoro	1988
Trieste, Leopoldo	Nuovo Cinema Paradiso	1988
Leonardi, Marco	Nuovo Cinema Paradiso	1988
Tosto, Angelo	Nuovo Cinema Paradiso	1988
