Burr, Fritzi	Chinatown	1974
Erickson, C.O.	Chinatown	1974
Gregg, Julie	The Godfather: Part II	1974
Golden, Bob (I)	Chinatown	1974
Cotone, Mario	The Godfather: Part II	1974
Arnold, Denny	Chinatown	1974
Hinds, Nandu	Chinatown	1974
Jansen, Karyn	The Godfather: Part II	1974
Yohn, Erica	The Godfather: Part II	1974
Holland, John (I)	Chinatown	1974
Po, Salvatore	The Godfather: Part II	1974
Koc, Ken	The Godfather: Part II	1974
Kurtz, Gary (I)	The Godfather: Part II	1974
Mason, Connie (I)	The Godfather: Part II	1974
Fujikawa, Jerry	Chinatown	1974
Jenkins, Paul (I)	Chinatown	1974
Jenson, Roy (I)	Chinatown	1974
Rasumny, Jay	The Godfather: Part II	1974
Lyons, Laura (I)	The Godfather: Part II	1974
Quo, Beulah	Chinatown	1974
Spagnuolo, Filomena	The Godfather: Part II	1974
Elliott, Cecil	Chinatown	1974
Naranjo, Johnny	The Godfather: Part II	1974
Russo, Carmelo	The Godfather: Part II	1974
Rogers, John (VI)	Chinatown	1974
Baldini, Oreste (II)	The Godfather: Part II	1974
Glover, Bruce (I)	Chinatown	1974
Watson, Richard (I)	The Godfather: Part II	1974
Beller, Kathleen	The Godfather: Part II	1974
Feldman, Phil (I)	The Godfather: Part II	1974
Donat, Peter	The Godfather: Part II	1974
Shire, Talia	The Godfather: Part II	1974
Maida, Elda	The Godfather: Part II	1974
Nicholson, Jack (I)	Chinatown	1974
Trieste, Leopoldo	The Godfather: Part II	1974
Robinson, Hank	The Godfather: Part II	1974
Belloni, Gabriella	The Godfather: Part II	1974
Giorgi, Livio	The Godfather: Part II	1974
Livrano, Tere	The Godfather: Part II	1974
Lopez, Perry	Chinatown	1974
Roberts, Roy (I)	Chinatown	1974
Maugeri, Andrea	The Godfather: Part II	1974
Flagello, Ezio	The Godfather: Part II	1974
Dahlgren, Tom	The Godfather: Part II	1974
Pesce, Frank	The Godfather: Part II	1974
Alba, Tito	The Godfather: Part II	1974
Kosugi, Shô	The Godfather: Part II	1974
Bright, Richard (I)	The Godfather: Part II	1974
Dunaway, Faye	Chinatown	1974
Young, Burt (I)	Chinatown	1974
Coppola, Sofia	The Godfather: Part II	1974
Aprea, John	The Godfather: Part II	1974
Bowers, William (I)	The Godfather: Part II	1974
Coppola, Vincent (I)	The Godfather: Part II	1974
Warnick, Allan	Chinatown	1974
Gounaris, James	The Godfather: Part II	1974
De Niro, Robert	The Godfather: Part II	1974
Spain, Fay	The Godfather: Part II	1974
Kirby, Bruno	The Godfather: Part II	1974
LaCorte, Peter (I)	The Godfather: Part II	1974
Matheson, Richard (I)	The Godfather: Part II	1974
Ladd, Diane	Chinatown	1974
Stanton, Harry Dean	The Godfather: Part II	1974
de Broux, Lee	Chinatown	1974
Hong, James (I)	Chinatown	1974
Knapp, Charles (I)	Chinatown	1974
Discenza, Nick (I)	The Godfather: Part II	1974
Voloshin, Julian	The Godfather: Part II	1974
Tirelli, Teresa	The Godfather: Part II	1974
Keaton, Diane	The Godfather: Part II	1974
Willingham, Noble	Chinatown	1974
Aiello, Danny	The Godfather: Part II	1974
Della Sorte, Joseph	The Godfather: Part II	1974
Megna, John	The Godfather: Part II	1974
Grippo, Joe Lo	The Godfather: Part II	1974
Pacino, Al (I)	The Godfather: Part II	1974
Montgomery, Elliott	Chinatown	1974
Harding, Elizabeth (I)	Chinatown	1974
Zwerling, Darrell	Chinatown	1974
Strasberg, Lee	The Godfather: Part II	1974
De Sapio, Francesca	The Godfather: Part II	1974
Hillerman, John	Chinatown	1974
Vigoda, Abe	The Godfather: Part II	1974
Donahue, Troy	The Godfather: Part II	1974
Roberto, Federico	Chinatown	1974
Houghton, Buck	The Godfather: Part II	1974
Cazale, John	The Godfather: Part II	1974
Faneyte, Victor Pujols	The Godfather: Part II	1974
O'Rear, James (I)	Chinatown	1974
Gazzo, Michael V.	The Godfather: Part II	1974
Howard, Rance	Chinatown	1974
Pappalardo, Ignazio	The Godfather: Part II	1974
Bakalyan, Richard	Chinatown	1974
Lee, Alan (XXII)	The Godfather: Part II	1974
King, Morgana	The Godfather: Part II	1974
Sillato, Giuseppe	The Godfather: Part II	1974
Marlin, Johnny	Chinatown	1974
Warren, Richard (III)	Chinatown	1974
