Johansson, Ulf (I)	Det sjunde inseglet	1957
Ehrling, Monica	Smultronstället	1957
Aleros, Siv	Det sjunde inseglet	1957
Lindblom, Gunnel	Smultronstället	1957
von Sydow, Max (I)	Smultronstället	1957
Polidor	Le notti di Cabiria	1957
O'Brien, William H.	Witness for the Prosecution	1957
Calliga, George	Witness for the Prosecution	1957
Balducci, Franco	Le notti di Cabiria	1957
Tassou, Christian	Le notti di Cabiria	1957
Harris, James B.	Paths of Glory	1957
Skarstedt, Georg	Det sjunde inseglet	1957
Capitoli, Loretta	Le notti di Cabiria	1957
Marzi, Franca	Le notti di Cabiria	1957
Thulin, Ingrid	Smultronstället	1957
Hansson, Maud	Smultronstället	1957
Fonda, Henry	12 Angry Men	1957
Guinness, Alec	The Bridge on the River Kwai	1957
Sjöström, Victor	Smultronstället	1957
Douglas, Kirk (I)	Paths of Glory	1957
Lanchester, Elsa	Witness for the Prosecution	1957
Morris, Wayne (I)	Paths of Glory	1957
Meyer, Emile	Paths of Glory	1957
Tollén, Lennart	Det sjunde inseglet	1957
Savoca, John	12 Angry Men	1957
Dibbs, Kem	Paths of Glory	1957
Turkel, Joe	Paths of Glory	1957
Ôkawa, Heihachirô	The Bridge on the River Kwai	1957
Broström, Gunnel	Smultronstället	1957
Lafayette, Jeanne	Witness for the Prosecution	1957
Fridell, Åke	Det sjunde inseglet	1957
Asklund, Harry	Det sjunde inseglet	1957
Rainer, Marshall	Paths of Glory	1957
Bell, Fred (I)	Paths of Glory	1957
Johansson, Ulf (I)	Smultronstället	1957
Lundquist, Göran (I)	Smultronstället	1957
Bruggeman, George	Witness for the Prosecution	1957
Fellini, Riccardo	Le notti di Cabiria	1957
Skogsberg, Per	Smultronstället	1957
Gualandri, Pina	Le notti di Cabiria	1957
Löwenadler, Gordon	Det sjunde inseglet	1957
Freed, Bert	Paths of Glory	1957
Bös, Paul	Paths of Glory	1957
Daniell, Henry	Witness for the Prosecution	1957
Donald, James (I)	The Bridge on the River Kwai	1957
Malm, Mona	Det sjunde inseglet	1957
Petré, Gio	Smultronstället	1957
Bacon, Walter (I)	Witness for the Prosecution	1957
Friedrichs, Wally	Paths of Glory	1957
Stein, John (I)	Paths of Glory	1957
Bjelfvenstam, Björn	Smultronstället	1957
Fabrizi, Franco	Le notti di Cabiria	1957
