Bayer, Dave (I)	A Beautiful Mind	2001
Connelly, Jennifer	A Beautiful Mind	2001
Jackson, Billy (III)	The Lord of the Rings: The Fellowship of the Ring	2001
Kovacs, Julianna	Le fabuleux destin d'Amélie Poulain	2001
Shîbara, Katsutomo	Sen to Chihiro no kamikakushi	2001
Crossen, Sabine	The Lord of the Rings: The Fellowship of the Ring	2001
Farmer, Bill (I)	Monsters, Inc.	2001
Takeuchi, Hiromi	Sen to Chihiro no kamikakushi	2001
Patrick, Timothy (IV)	The Lord of the Rings: The Fellowship of the Ring	2001
McLeod, Sarah (II)	The Lord of the Rings: The Fellowship of the Ring	2001
Ôizumi, Yô	Sen to Chihiro no kamikakushi	2001
Howard, Ron (I)	A Beautiful Mind	2001
Cardone, Vivien	A Beautiful Mind	2001
Stone, Darius	A Beautiful Mind	2001
Chase, Daveigh	Donnie Darko	2001
Esper, Michael (I)	A Beautiful Mind	2001
Hawn, Phil	Donnie Darko	2001
Malota, Marina	Donnie Darko	2001
Buscemi, Steve	Monsters, Inc.	2001
Sinclair, Harry (II)	The Lord of the Rings: The Fellowship of the Ring	2001
Rapp, Anthony	A Beautiful Mind	2001
Bumpass, Rodger	Sen to Chihiro no kamikakushi	2001
Eiding, Paul	Sen to Chihiro no kamikakushi	2001
Hayashi, Koba	Sen to Chihiro no kamikakushi	2001
Daré, Paule	Le fabuleux destin d'Amélie Poulain	2001
Luke, Noah (I)	Monsters, Inc.	2001
Palun, Luc	Le fabuleux destin d'Amélie Poulain	2001
Darling, Jennifer (I)	Sen to Chihiro no kamikakushi	2001
Masuda, Minako	Sen to Chihiro no kamikakushi	2001
Ranft, Joe	Monsters, Inc.	2001
Marshall, Mona	Monsters, Inc.	2001
Rhys-Davies, John	The Lord of the Rings: The Fellowship of the Ring	2001
Gordon, Gregory (I)	A Beautiful Mind	2001
Walz, Amy	A Beautiful Mind	2001
Stockton, Christopher (I)	A Beautiful Mind	2001
Yamada, Rina	Sen to Chihiro no kamikakushi	2001
Fellegara, Kathleen	A Beautiful Mind	2001
Hunt, Bonnie	Monsters, Inc.	2001
Roa, Grant	The Lord of the Rings: The Fellowship of the Ring	2001
Fernstrom, Scott	A Beautiful Mind	2001
Iacono, Régis	Le fabuleux destin d'Amélie Poulain	2001
Matsuo, Katsuhisa	Sen to Chihiro no kamikakushi	2001
Tellier, Sophie	Le fabuleux destin d'Amélie Poulain	2001
Gifaldi, Taylor	Monsters, Inc.	2001
Rupert, Jean	Le fabuleux destin d'Amélie Poulain	2001
Kranz, Fran	Donnie Darko	2001
Gendreu, Robert	Le fabuleux destin d'Amélie Poulain	2001
Thébault, Jacques	Le fabuleux destin d'Amélie Poulain	2001
Brissart, Jean-Pol	Le fabuleux destin d'Amélie Poulain	2001
Angel, Jack (I)	Monsters, Inc.	2001
Robin, Michel (I)	Le fabuleux destin d'Amélie Poulain	2001
McKellen, Ian	The Lord of the Rings: The Fellowship of the Ring	2001
Bloom, Orlando	The Lord of the Rings: The Fellowship of the Ring	2001
Ono, Orika	Sen to Chihiro no kamikakushi	2001
Dillon, Sean (IV)	A Beautiful Mind	2001
Manzour, Dory	A Beautiful Mind	2001
Shore, Sam (III)	The Lord of the Rings: The Fellowship of the Ring	2001
Quigley, Susan	A Beautiful Mind	2001
Ariza, Liche	A Beautiful Mind	2001
Dungey, Lori	The Lord of the Rings: The Fellowship of the Ring	2001
Taxier, Arthur	Donnie Darko	2001
Bénichou, Maurice	Le fabuleux destin d'Amélie Poulain	2001
Sukegawa, Yoshitaka	Sen to Chihiro no kamikakushi	2001
Weingand, Gérald	Le fabuleux destin d'Amélie Poulain	2001
Lorre, Alex	A Beautiful Mind	2001
Arfeuillères, Thierry	Le fabuleux destin d'Amélie Poulain	2001
Tracy, Spencer (I)	Le fabuleux destin d'Amélie Poulain	2001
Nakamura, Akio (I)	Sen to Chihiro no kamikakushi	2001
Gyllenhaal, Maggie	Donnie Darko	2001
Hartwell, Taea	The Lord of the Rings: The Fellowship of the Ring	2001
Bettany, Paul	A Beautiful Mind	2001
Malroux, Monette	Le fabuleux destin d'Amélie Poulain	2001
Baskin, Lloyd	A Beautiful Mind	2001
McGowan, Mickie	Sen to Chihiro no kamikakushi	2001
Rosenfeld, Isadore	A Beautiful Mind	2001
Martín Bahamontes, Federico	Le fabuleux destin d'Amélie Poulain	2001
Jackson, Sam 'Peg Leg'	Le fabuleux destin d'Amélie Poulain	2001
Egan, Susan	Sen to Chihiro no kamikakushi	2001
Shawn, Wallace	Monsters, Inc.	2001
Allen, David B.	A Beautiful Mind	2001
Holly, Lauren	Sen to Chihiro no kamikakushi	2001
Osborne, Holmes	Donnie Darko	2001
Bahris, Fileena	A Beautiful Mind	2001
Ratzenberger, John (I)	Monsters, Inc.	2001
Naitô, Takashi	Sen to Chihiro no kamikakushi	2001
Totsugi, Shigeyuki	Sen to Chihiro no kamikakushi	2001
