Cruson, C.C.	The General	1926
Fennell, Keith	The General	1926
Hanson, Al (I)	The General	1926
Hearn, Edward	The General	1926
Hanlon, Jack	The General	1926
Fine, Budd	The General	1926
Lewyn, Louis	The General	1926
Karloff, Boris (I)	The General	1926
McCutcheon, Ross	The General	1926
Keaton, Buster (I)	The General	1926
Harvey, Anthony (I)	The General	1926
Bukowski, Sergeant	The General	1926
Farley, Jim (I)	The General	1926
Baird, Henry	The General	1926
Karr, Hilliard	The General	1926
Barnes, Frank (IV)	The General	1926
Dempster, Jack	The General	1926
Nawn, Tom	The General	1926
Thompson, Red	The General	1926
Rial, Red	The General	1926
St. John, Al	The General	1926
Woodward, Jean	The General	1926
Mack, Marion	The General	1926
Moran, Tom (I)	The General	1926
Bricher, Joe	The General	1926
Donlin, Mike	The General	1926
Terry, Harold	The General	1926
Bryant, Jimmy (II)	The General	1926
Gilstrap, Ronald	The General	1926
Hagney, Frank	The General	1926
Lynn, Billy (II)	The General	1926
Wilson, John (XIV)	The General	1926
Thomas, Ray (I)	The General	1926
Hanford, Ray	The General	1926
Phillips, Charles (I)	The General	1926
Lessley, Elgin	The General	1926
Keaton, Joe (I)	The General	1926
Walsh, James (VI)	The General	1926
Foster, Eddie (I)	The General	1926
Lowe, Jackie (I)	The General	1926
Vroom, Frederick	The General	1926
Cavender, Glen	The General	1926
Smith, Charles Henry	The General	1926
