Hanson, Steve (I)	Raiders of the Lost Ark	1981
Diamond, Peter (I)	Raiders of the Lost Ark	1981
Reimbold, Bill	Raiders of the Lost Ark	1981
Sheard, Michael	Raiders of the Lost Ark	1981
Moulard, Maryline	Das Boot	1981
Hoenig, Heinz	Das Boot	1981
Durkin, Patrick (I)	Raiders of the Lost Ark	1981
Mioni, Sergio	Raiders of the Lost Ark	1981
Zajicek, Lothar	Das Boot	1981
Caldinez, Sonny	Raiders of the Lost Ark	1981
Fielder, Harry (I)	Raiders of the Lost Ark	1981
Harding, Reg (I)	Raiders of the Lost Ark	1981
Tagoe, Eddie	Raiders of the Lost Ark	1981
Armstrong, Vic	Raiders of the Lost Ark	1981
Gronwald, Norbert	Das Boot	1981
Bux, Ishaq	Raiders of the Lost Ark	1981
Chinn, Anthony	Raiders of the Lost Ark	1981
Hoffmann, Jean-Claude	Das Boot	1981
Scurfield, Matthew	Raiders of the Lost Ark	1981
Grönemeyer, Herbert	Das Boot	1981
Richards, Terry (I)	Raiders of the Lost Ark	1981
Pietsch, Wilhelm	Das Boot	1981
Franke, Günther (I)	Das Boot	1981
Horrigan, Billy	Raiders of the Lost Ark	1981
Cadillac, Rita (I)	Das Boot	1981
Sorenson, Fred	Raiders of the Lost Ark	1981
Harris, George (II)	Raiders of the Lost Ark	1981
Gorrara, Romo	Raiders of the Lost Ark	1981
Schnell, Lutz	Das Boot	1981
Allen, Karen (I)	Raiders of the Lost Ark	1981
Freeman, Paul (I)	Raiders of the Lost Ark	1981
Elliott, Denholm	Raiders of the Lost Ark	1981
Günther, Ulrich	Das Boot	1981
Messaoudi, Souad	Raiders of the Lost Ark	1981
Welker, Frank	Raiders of the Lost Ark	1981
Bengsch, Hubertus	Das Boot	1981
Parsons, Chris (I)	Raiders of the Lost Ark	1981
Ford, Harrison (I)	Raiders of the Lost Ark	1981
Rees, John (I)	Raiders of the Lost Ark	1981
Seipolt, Christian	Das Boot	1981
Richter, Ralf (I)	Das Boot	1981
du Mont, Sky	Das Boot	1981
Gillard, Nick	Raiders of the Lost Ark	1981
Rudolph, Claude-Oliver	Das Boot	1981
Stritzel, Oliver	Das Boot	1981
Semmelrogge, Martin	Das Boot	1981
Kreidt, Martin (I)	Raiders of the Lost Ark	1981
Becker, Konrad (I)	Das Boot	1981
Frederick, Christopher (I)	Raiders of the Lost Ark	1981
Roach, Pat (I)	Raiders of the Lost Ark	1981
Shah, Kiran	Raiders of the Lost Ark	1981
Barth, Roger	Das Boot	1981
Kahler, Wolf	Raiders of the Lost Ark	1981
Grossman, Ted (I)	Raiders of the Lost Ark	1981
Sander, Otto	Das Boot	1981
Lester, Rick	Raiders of the Lost Ark	1981
Weber, Rolf (I)	Das Boot	1981
Hemme, Martin	Das Boot	1981
Kraml, Albert	Das Boot	1981
Lemkow, Tutte	Raiders of the Lost Ark	1981
Leonard, Terry (I)	Raiders of the Lost Ark	1981
Wennemann, Klaus	Das Boot	1981
Chambers, Darin	Raiders of the Lost Ark	1981
Rhys-Davies, John	Raiders of the Lost Ark	1981
Josh.Ag	Raiders of the Lost Ark	1981
Leder, Erwin	Das Boot	1981
Austen, Alan	Raiders of the Lost Ark	1981
Bendomir, Christian	Das Boot	1981
Tauber, Bernd	Das Boot	1981
Fellows, Don	Raiders of the Lost Ark	1981
Marshall, Frank (I)	Raiders of the Lost Ark	1981
Pathenis, Peter	Das Boot	1981
Boxhammer, Thomas	Das Boot	1981
Holland, Barrie	Raiders of the Lost Ark	1981
Vogel, Tony	Raiders of the Lost Ark	1981
Weaver, Malcolm	Raiders of the Lost Ark	1981
Bernhard, Joachim	Das Boot	1981
Salomon, Dirk	Das Boot	1981
Pierre, Edwige	Das Boot	1981
Fedder, Jan	Das Boot	1981
Neumeier, Helmut	Das Boot	1981
Kral, Arno	Das Boot	1981
Schaal, Ferdinand	Das Boot	1981
Taylor, Rocky (I)	Raiders of the Lost Ark	1981
Prochnow, Jürgen	Das Boot	1981
Higgins, Anthony (I)	Raiders of the Lost Ark	1981
May, Martin (I)	Das Boot	1981
Lacey, Ronald (I)	Raiders of the Lost Ark	1981
Molina, Alfred	Raiders of the Lost Ark	1981
Hootkins, William	Raiders of the Lost Ark	1981
Muren, Dennis	Raiders of the Lost Ark	1981
Lamprecht, Günter	Das Boot	1981
Randall Jr., Glenn	Raiders of the Lost Ark	1981
Ochsenknecht, Uwe	Das Boot	1981
Tablian, Vic	Raiders of the Lost Ark	1981
