McGinley, John C.	Platoon	1986
Cassini, Brad	Platoon	1986
Quinn, Chance (I)	Stand by Me	1986
Reiser, Paul (I)	Aliens	1986
Glover, J. Adam	Platoon	1986
Orwig, Bob	Platoon	1986
Depp, Johnny	Platoon	1986
Parsons, Alibe	Aliens	1986
Henn, Christopher	Aliens	1986
Kash, Daniel (I)	Aliens	1986
Inglis, Elizabeth	Aliens	1986
Todd, Tony (I)	Platoon	1986
Babbs, O.B.	Stand by Me	1986
Moses, Mark	Platoon	1986
Ross, Ricco	Aliens	1986
Boos, H. Gordon	Platoon	1986
Sanchez, Paul (II)	Platoon	1986
Sheen, Charlie	Platoon	1986
De Jong, Holly	Aliens	1986
Dillon, Kevin (I)	Platoon	1986
Hope, William	Aliens	1986
Phoenix, River	Stand by Me	1986
Achara, Basile	Platoon	1986
Steedman, Trevor	Aliens	1986
Thao, Li Mai	Platoon	1986
Luttrell, Kent W.	Stand by Me	1986
Hahn, Eric (I)	Platoon	1986
Bobst, Geanette	Stand by Me	1986
Rolston, Mark	Aliens	1986
Rogers, Than	Platoon	1986
McIlvain, James Terry	Platoon	1986
Sutherland, Kiefer (I)	Stand by Me	1986
Weaver, Sigourney	Aliens	1986
Durock, Dick	Stand by Me	1986
Pollard, Korey Scott	Stand by Me	1986
Johnson, Reggie (I)	Platoon	1986
Ford, Corkey	Platoon	1986
Gregg, Bradley	Stand by Me	1986
McCain, Frances Lee	Stand by Me	1986
Feldman, Corey (I)	Stand by Me	1986
Owens, Charlie (I)	Stand by Me	1986
Henn, Carrie	Aliens	1986
Kane, Ivan	Platoon	1986
Manalili, Bernardo	Platoon	1986
Spoor, Berto	Platoon	1986
Henriksen, Lance	Aliens	1986
Oliver, Jason (I)	Stand by Me	1986
Swift, Madeleine (I)	Stand by Me	1986
Pedersen, Chris (I)	Platoon	1986
Glover, Corey (I)	Platoon	1986
Popeye (IV)	Stand by Me	1986
Armstrong, William (I)	Aliens	1986
O'Connell, Jerry	Stand by Me	1986
Hodges, Kenneth (I)	Stand by Me	1986
Milligan, Stuart (I)	Aliens	1986
Hiller, Colette	Aliens	1986
Bell, Marshall	Stand by Me	1986
Dreyfuss, Richard	Stand by Me	1986
McLean, Warren	Platoon	1986
Tipping, Tip	Aliens	1986
Lindberg, Andy	Stand by Me	1986
Benedict, Jay (I)	Aliens	1986
Barracks, Ron	Platoon	1986
Stone, Oliver (I)	Platoon	1986
Matthews, Al	Aliens	1986
Bronder, William	Stand by Me	1986
Nicholson, Nick (I)	Platoon	1986
Dafoe, Willem	Platoon	1986
Edson, Richard	Platoon	1986
Hodges, John (II)	Stand by Me	1986
Strzalkowski, Henry	Platoon	1986
Coles, Barbara (I)	Aliens	1986
Riley, Gary (I)	Stand by Me	1986
Ebenhoch, Mark	Platoon	1986
Eshelman, Kevin (I)	Platoon	1986
Barredo, Steve	Platoon	1986
Biehn, Michael	Aliens	1986
Elliott, Rick (I)	Stand by Me	1986
McDonald, Mac (I)	Aliens	1986
Williams, Matt (I)	Stand by Me	1986
Westfall, Mathew	Platoon	1986
Scott, Cynthia Dale	Aliens	1986
Cusack, John (I)	Stand by Me	1986
Sevilla, Romy	Platoon	1986
David, Keith (I)	Platoon	1986
Clark, Andrew B.	Platoon	1986
Whitaker, Forest	Platoon	1986
Quinn, Francesco	Platoon	1986
Wheaton, Wil	Stand by Me	1986
Woodruff Jr., Tom	Aliens	1986
Goldstein, Jenette	Aliens	1986
Lees, John (I)	Aliens	1986
Colgan, Valerie	Aliens	1986
Paxton, Bill	Aliens	1986
Castillejo, Chris	Platoon	1986
Dye, Dale	Platoon	1986
Beach, Scott	Stand by Me	1986
Burke, Art (I)	Stand by Me	1986
Toop, Carl	Aliens	1986
Kirby, Bruce	Stand by Me	1986
Fairman, Blain	Aliens	1986
Siemaszko, Casey	Stand by Me	1986
Van, Li Thi	Platoon	1986
Thorpe, Susan (I)	Stand by Me	1986
Galotti, Robert 'Rock'	Platoon	1986
Neidorf, David	Platoon	1986
Webb, Chris (I)	Aliens	1986
Polonsky, Alan	Aliens	1986
Hicks, Peter (I)	Platoon	1986
Ortacio, Clarisa	Platoon	1986
Berenger, Tom	Platoon	1986
Naylor, Jason (I)	Stand by Me	1986
Maxwell, Paul (I)	Aliens	1986
