Holland, Buck	Butch Cassidy and the Sundance Kid	1969
Leachman, Cloris (I)	Butch Cassidy and the Sundance Kid	1969
Barton, Larry	Butch Cassidy and the Sundance Kid	1969
Dierkop, Charles	Butch Cassidy and the Sundance Kid	1969
Scott, Timothy (I)	Butch Cassidy and the Sundance Kid	1969
Bank, Douglas	Butch Cassidy and the Sundance Kid	1969
Newman, Paul (I)	Butch Cassidy and the Sundance Kid	1969
Torvay, José	Butch Cassidy and the Sundance Kid	1969
Akins, Charles (I)	Butch Cassidy and the Sundance Kid	1969
Cattani, Rico	Butch Cassidy and the Sundance Kid	1969
Elliott, Sam (I)	Butch Cassidy and the Sundance Kid	1969
Sinclair, Eric (I)	Butch Cassidy and the Sundance Kid	1969
Jones, Henry (I)	Butch Cassidy and the Sundance Kid	1969
Martin, Strother	Butch Cassidy and the Sundance Kid	1969
Rhodes, Donnelly	Butch Cassidy and the Sundance Kid	1969
Cassidy, Ted	Butch Cassidy and the Sundance Kid	1969
Bryar, Paul	Butch Cassidy and the Sundance Kid	1969
Corey, Jeff	Butch Cassidy and the Sundance Kid	1969
Ross, Katharine (I)	Butch Cassidy and the Sundance Kid	1969
Lucero, Enrique (I)	Butch Cassidy and the Sundance Kid	1969
Keefer, Don	Butch Cassidy and the Sundance Kid	1969
Mars, Kenneth	Butch Cassidy and the Sundance Kid	1969
Hall, Jill (II)	Butch Cassidy and the Sundance Kid	1969
Furth, George	Butch Cassidy and the Sundance Kid	1969
Olmsted, Nelson	Butch Cassidy and the Sundance Kid	1969
Dunlop, Dave (I)	Butch Cassidy and the Sundance Kid	1969
Ravenscroft, Thurl	Butch Cassidy and the Sundance Kid	1969
Russek, Jorge	Butch Cassidy and the Sundance Kid	1969
Massey, Lyn	Butch Cassidy and the Sundance Kid	1969
Redford, Robert (I)	Butch Cassidy and the Sundance Kid	1969
Helton, Percy	Butch Cassidy and the Sundance Kid	1969
Chávez, José (I)	Butch Cassidy and the Sundance Kid	1969
Isbell, Jack (I)	Butch Cassidy and the Sundance Kid	1969
Córdova, Pancho	Butch Cassidy and the Sundance Kid	1969
Gilbert, Jody (I)	Butch Cassidy and the Sundance Kid	1969
