Limpinsel, Thomas	Der Untergang	2004
Bates, Eddie	Million Dollar Baby	2004
Rajcic, Vladimir	Million Dollar Baby	2004
Heckner, Norbert	Der Untergang	2004
Menges, Amelie	Der Untergang	2004
Cross, David (II)	Eternal Sunshine of the Spotless Mind	2004
Lippold, Michael	Der Untergang	2004
Leal, Márcia	Hauru no ugoku shiro	2004
O'Connell, Deirdre (I)	Eternal Sunshine of the Spotless Mind	2004
Grossman, Ted (I)	Million Dollar Baby	2004
Gnädinger, Mathias	Der Untergang	2004
Blagoslovenski, Andrey	Der Untergang	2004
Thieme, Thomas	Der Untergang	2004
Ngomani, Mirriam	Hotel Rwanda	2004
De'Antone, Marc	Million Dollar Baby	2004
Dahlgren, Cornelia	Hauru no ugoku shiro	2004
Kretschmann, Thomas	Der Untergang	2004
Dannenberg, Kim	Million Dollar Baby	2004
Dorff, Holly	Hauru no ugoku shiro	2004
Rodríguez, Marco (I)	Million Dollar Baby	2004
O'Kane, Sean (II)	Million Dollar Baby	2004
Tobias, Ashleigh (I)	Hotel Rwanda	2004
Köhler, Juliane	Der Untergang	2004
Alioto, Jimmy	Million Dollar Baby	2004
LoGrasso, Sean	Million Dollar Baby	2004
Moret, Louis (III)	Million Dollar Baby	2004
Levy, Hope	Hauru no ugoku shiro	2004
Mokgotho, Lerato	Hotel Rwanda	2004
Seixas, Joana	Hauru no ugoku shiro	2004
Lindhome, Riki	Million Dollar Baby	2004
Alexander, Rosemary (I)	Hauru no ugoku shiro	2004
Lukashov, Konstantin	Der Untergang	2004
Mogwaza, Simo	Hotel Rwanda	2004
Tonkel, Jürgen	Der Untergang	2004
Alexander, Newell (I)	Hauru no ugoku shiro	2004
Sroka, Warren	Hauru no ugoku shiro	2004
Naveen (I)	Million Dollar Baby	2004
de Sá, Rui	Hauru no ugoku shiro	2004
Habich, Matthias	Der Untergang	2004
Estrada, Kimberly (I)	Million Dollar Baby	2004
Bykovskiy-Romashov, Dmitriy	Der Untergang	2004
Hutcherson, Josh	Hauru no ugoku shiro	2004
Norris, Daran	Hauru no ugoku shiro	2004
Price, Brian (IV)	Eternal Sunshine of the Spotless Mind	2004
Gunia, Donevan	Der Untergang	2004
Tryasorukov, Mikhail	Der Untergang	2004
Okonedo, Sophie	Hotel Rwanda	2004
Berkel, Christian	Der Untergang	2004
Jentsch, Julia	Der Untergang	2004
Mali, Xolani	Hotel Rwanda	2004
Dube, Desmond	Hotel Rwanda	2004
Mortimer, Emily	Hauru no ugoku shiro	2004
Butzke, Martin	Der Untergang	2004
Reutov, Vasiliy	Der Untergang	2004
Vardani, Mariam	Million Dollar Baby	2004
Maron, Rob	Million Dollar Baby	2004
Graczyk, Bohdan	Der Untergang	2004
Mathabathe, Lennox	Hotel Rwanda	2004
Popp, Silke	Der Untergang	2004
Kaiser, Mosa	Hotel Rwanda	2004
Kae-Kazim, Hakeem	Hotel Rwanda	2004
Winslet, Kate	Eternal Sunshine of the Spotless Mind	2004
Cheadle, Don	Hotel Rwanda	2004
Mokoena, Fana	Hotel Rwanda	2004
Redlich, Bettina	Der Untergang	2004
Stritzel, Oliver	Der Untergang	2004
Porter, Steven M.	Million Dollar Baby	2004
Chidiebere, Sonni	Hotel Rwanda	2004
Sergeev, Igor	Der Untergang	2004
Eastwood, Morgan	Million Dollar Baby	2004
Citran, Roberto	Hotel Rwanda	2004
Mackie, Anthony	Million Dollar Baby	2004
Hursey, Sherry (I)	Hauru no ugoku shiro	2004
Kind, Michael	Der Untergang	2004
Evseev, Sergey	Der Untergang	2004
Hesse, Enno	Der Untergang	2004
Held, Alexander	Der Untergang	2004
Eastwood, Clint	Million Dollar Baby	2004
Strauss, Kim	Million Dollar Baby	2004
Whitney, Ryan (I)	Eternal Sunshine of the Spotless Mind	2004
Mumy, Liliana	Hauru no ugoku shiro	2004
Schleiff, Tanja	Der Untergang	2004
Romanov, Igor (I)	Der Untergang	2004
Simmons, Jean (I)	Hauru no ugoku shiro	2004
Poladjan, Katerina	Der Untergang	2004
Stübner, Veit	Der Untergang	2004
O'Byrne, Brían F.	Million Dollar Baby	2004
Renaday, Peter	Hauru no ugoku shiro	2004
Mann, Dieter	Der Untergang	2004
Mehren, Stefan (I)	Der Untergang	2004
