Kulkarni, Pratima (II)	Taare Zameen Par	2007
Warner, Chris (IV)	No Country for Old Men	2007
Sandry, Kate	Chak De! India	2007
Hunter, Irene G.	There Will Be Blood	2007
Spencer, Susan (III)	Into the Wild	2007
Galifianakis, Zach	Into the Wild	2007
Wall, Floyd	Into the Wild	2007
Burch, Dan	Into the Wild	2007
Massof, Bill	The Bourne Ultimatum	2007
Sweet, Haley (I)	Into the Wild	2007
Demetriou, Lauren	Chak De! India	2007
Bentham, Philip	No Country for Old Men	2007
Mottola, Luis	The Bourne Ultimatum	2007
Boston, David (IV)	The Bourne Ultimatum	2007
Walters, Bryce	Into the Wild	2007
Miles, Marc	No Country for Old Men	2007
McCollum, Malinda	Into the Wild	2007
Hofer, Jerry	Into the Wild	2007
Gallien, Jim	Into the Wild	2007
Reece, Arkie	The Bourne Ultimatum	2007
Feldman, Sebastian (I)	The Bourne Ultimatum	2007
Venn, Charles	The Bourne Ultimatum	2007
Eghtedari, Golbon	Into the Wild	2007
Tompkins, Paul F.	There Will Be Blood	2007
Call, R.D.	Into the Wild	2007
Azmi, Seema (I)	Chak De! India	2007
Harrelson, Woody	No Country for Old Men	2007
Strathairn, David	The Bourne Ultimatum	2007
Mutsch, Craig	Into the Wild	2007
St. John, Trevor	The Bourne Ultimatum	2007
Wanzer, Anthony	The Bourne Ultimatum	2007
Ramírez, Edgar (IV)	The Bourne Ultimatum	2007
Stinton, Colin	The Bourne Ultimatum	2007
Youcef, Ben	The Bourne Ultimatum	2007
Chauhan, Mohit (I)	Chak De! India	2007
Shelly, Phil	There Will Be Blood	2007
Jackson, Richard (VII)	No Country for Old Men	2007
Chhibber, Vibha	Chak De! India	2007
Gregg, Louise (II)	There Will Be Blood	2007
Dayma, Ramakant	Chak De! India	2007
Breznahan, Kevin	There Will Be Blood	2007
Jabaley, John	Into the Wild	2007
Wiig, Steven	Into the Wild	2007
Caroline, Robert	There Will Be Blood	2007
Hills, Robert (II)	There Will Be Blood	2007
Huards, Russ	The Bourne Ultimatum	2007
Vitthal	Taare Zameen Par	2007
Brooks, Glynis	The Bourne Ultimatum	2007
Harvard, Russell	There Will Be Blood	2007
Willett, Aleesha	Chak De! India	2007
Bardem, Javier	No Country for Old Men	2007
Raina, M.K.	Taare Zameen Par	2007
Gwin, Kit	No Country for Old Men	2007
Harrington, Cheryl Francis	Into the Wild	2007
Hargrave, Doris	No Country for Old Men	2007
McCallister, Sydney	There Will Be Blood	2007
Davis, Jim (XXVII)	Into the Wild	2007
Taylor, Stockton	There Will Be Blood	2007
Furtado, Sandia	Chak De! India	2007
Prashant (III)	Taare Zameen Par	2007
Bhatena, Vivan	Chak De! India	2007
Froio, Vince	There Will Be Blood	2007
DeRosa, Sara	The Bourne Ultimatum	2007
Tang, Albert	The Bourne Ultimatum	2007
Flick, Scott	No Country for Old Men	2007
Damon, Matt	The Bourne Ultimatum	2007
Jones, Caleb Landry	No Country for Old Men	2007
Abela, Chantelle	Chak De! India	2007
Mathews, Robin	Into the Wild	2007
Pretorius, Janine	Chak De! India	2007
Hill, Aaron Wayne	Into the Wild	2007
Chauhan, Gurkirtan	Taare Zameen Par	2007
Smyj, Brian	The Bourne Ultimatum	2007
Allen, Joan (I)	The Bourne Ultimatum	2007
Watts, John W.	There Will Be Blood	2007
Dadich, Sanjay	Taare Zameen Par	2007
Holbrook, Hal	Into the Wild	2007
Ghatge, Sagarika	Chak De! India	2007
O'Neill, James (IX)	Into the Wild	2007
Laldawla, Kimi	Chak De! India	2007
Potente, Franka	The Bourne Ultimatum	2007
Reents, Bryan	The Bourne Ultimatum	2007
Wever, Merritt	Into the Wild	2007
Jadav	Taare Zameen Par	2007
Khan, Shah Rukh (I)	Chak De! India	2007
Grant, Beth	No Country for Old Men	2007
Mosteller, Parris	Into the Wild	2007
Argenti, Alex	The Bourne Ultimatum	2007
Eagleton, Julie	The Bourne Ultimatum	2007
Snowden, Kim	Chak De! India	2007
Meskimen, Jim	There Will Be Blood	2007
Warshofsky, David	There Will Be Blood	2007
Olsen, Signe Egholm	Into the Wild	2007
Abrol, Tanya	Chak De! India	2007
Chatterjee, Alorika	Taare Zameen Par	2007
Oak, Girija	Taare Zameen Par	2007
Gomez, David A.	No Country for Old Men	2007
Khan, Javed (I)	Chak De! India	2007
Smith, Beau (III)	There Will Be Blood	2007
Barrett, Mary Elizabeth	There Will Be Blood	2007
Chitwood, John	There Will Be Blood	2007
Swallow, Dan (I)	There Will Be Blood	2007
Khiangte, Lalhmingkimi	Chak De! India	2007
Rawls, Joy	There Will Be Blood	2007
Burton, John (XII)	There Will Be Blood	2007
Blake, Lisa (III)	Chak De! India	2007
Kaur, Gurdeepak	Taare Zameen Par	2007
Wildman, Michael (I)	The Bourne Ultimatum	2007
Lofthouse, Mary	Chak De! India	2007
Adkins, Scott (II)	The Bourne Ultimatum	2007
Barge, Robert	There Will Be Blood	2007
Sachdev, Shankar	Taare Zameen Par	2007
Olds, Sharon	Into the Wild	2007
Reeder, Ana (I)	No Country for Old Men	2007
Sullivan, Erica (II)	There Will Be Blood	2007
Doyle, Charles Thomas	There Will Be Blood	2007
Ricky (XIV)	Taare Zameen Par	2007
Starr, Arne	There Will Be Blood	2007
Bengali, Megha	Taare Zameen Par	2007
Krigsfeld, Ilan	The Bourne Ultimatum	2007
Moore, Trent (I)	No Country for Old Men	2007
