Eldredge, George	Psycho	1960
McCaffrie, Pat (I)	Psycho	1960
Osborne, Robert (II)	Psycho	1960
Lax, Frances Weintraub	The Apartment	1960
Flaherty, Harper	Psycho	1960
Gregg, Virginia (I)	Psycho	1960
Albertson, Frank (I)	Psycho	1960
Waterman, Willard	The Apartment	1960
Macklin, David (I)	The Apartment	1960
MacMurray, Fred	The Apartment	1960
Carson, Kit (I)	Psycho	1960
Knight, Ted (I)	Psycho	1960
Perkins, Anthony (I)	Psycho	1960
Scheiwiller, Fred	Psycho	1960
MacLaine, Shirley	The Apartment	1960
Adams, Edie	The Apartment	1960
Leigh, Janet	Psycho	1960
Tuttle, Lurene	Psycho	1960
Wallace, Helen (I)	Psycho	1960
White, David (II)	The Apartment	1960
Miles, Vera	Psycho	1960
Curry, Mason	The Apartment	1960
Moebus, Hans	Psycho	1960
De Sales, Francis	Psycho	1960
Bacon, Walter (I)	Psycho	1960
Burt, Benny	The Apartment	1960
Hitchcock, Alfred (I)	Psycho	1960
Kruschen, Jack	The Apartment	1960
Kass, Lee	Psycho	1960
Gavin, John (I)	Psycho	1960
Dockstader, George	Psycho	1960
Hitchcock, Patricia	Psycho	1960
Balsam, Martin	Psycho	1960
Holiday, Hope	The Apartment	1960
Jasmin, Paul (I)	Psycho	1960
Mills, Mort	Psycho	1960
Beers, Prudence	Psycho	1960
Smith, Hal (I)	The Apartment	1960
Moratz, Ralph	The Apartment	1960
Shawlee, Joan	The Apartment	1960
Nolan, Jeanette	Psycho	1960
Baldwin, Bill (II)	The Apartment	1960
Cookie, Fortune	The Apartment	1960
Abbott, Dorothy	The Apartment	1960
Killmond, Frank	Psycho	1960
Simmons, Edith	The Apartment	1960
O'Malley, Lillian	Psycho	1960
Stevens, Naomi (I)	The Apartment	1960
Anderson, John (I)	Psycho	1960
Flint, Sam	Psycho	1960
Oakland, Simon	Psycho	1960
Lewis, David (III)	The Apartment	1960
Seven, Johnny (I)	The Apartment	1960
Taylor, Vaughn (I)	Psycho	1960
Allen, Fletcher	Psycho	1960
McIntire, John (I)	Psycho	1960
Walston, Ray	The Apartment	1960
Lemmon, Jack	The Apartment	1960
Palma, Joe	The Apartment	1960
Cartwright, Lynn	The Apartment	1960
Jameson, Joyce	The Apartment	1960
