Vroom, Frederick	Mr. Smith Goes to Washington	1939
Monty, Harry	The Wizard of Oz	1939
Morgan, Gene (I)	Mr. Smith Goes to Washington	1939
Wilson, Harry (I)	The Wizard of Oz	1939
Stevens, Landers	Mr. Smith Goes to Washington	1939
Howland, Olin	Gone with the Wind	1939
Denis, Ethel W.	The Wizard of Oz	1939
Bailey, Harry A. (I)	Mr. Smith Goes to Washington	1939
Alden, Eric (I)	Gone with the Wind	1939
Simms, Larry	Mr. Smith Goes to Washington	1939
Harding, Evelyn (II)	Gone with the Wind	1939
Ward, John (I)	Mr. Smith Goes to Washington	1939
Moray, Yvonne	The Wizard of Oz	1939
Sedan, Rolfe	The Wizard of Oz	1939
Brooke, Tyler	The Wizard of Oz	1939
Johnson, John Lester	Mr. Smith Goes to Washington	1939
Quinn, Tom (I)	Mr. Smith Goes to Washington	1939
Milliorn, Lola	Gone with the Wind	1939
Donnelly, Ruth	Mr. Smith Goes to Washington	1939
Cogg, Harry	The Wizard of Oz	1939
Mann, Hank (I)	Mr. Smith Goes to Washington	1939
McHugh, Matt (I)	Mr. Smith Goes to Washington	1939
Keyes, Evelyn	Gone with the Wind	1939
Lahr, Bert	The Wizard of Oz	1939
Hackathorne, George	Gone with the Wind	1939
Chandler, George (I)	Mr. Smith Goes to Washington	1939
Boteler, Wade	Mr. Smith Goes to Washington	1939
Rizzo, Elvida	The Wizard of Oz	1939
Rhythmettes, The	The Wizard of Oz	1939
Waterhouse, Rita	Gone with the Wind	1939
Jensen, Dick (III)	Mr. Smith Goes to Washington	1939
Hurlic, Philip	Mr. Smith Goes to Washington	1939
McKim, Sammy	Mr. Smith Goes to Washington	1939
Jaquet, Frank	Mr. Smith Goes to Washington	1939
Heydt, Louis Jean	Gone with the Wind	1939
Benedict, Brooks	Mr. Smith Goes to Washington	1939
Otto, Frank (I)	Mr. Smith Goes to Washington	1939
Singer Midgets, The	The Wizard of Oz	1939
Wayne, Billy	Mr. Smith Goes to Washington	1939
Brodie, Buster	The Wizard of Oz	1939
Russell, Johnny (I)	Mr. Smith Goes to Washington	1939
Balluck, Josefine	The Wizard of Oz	1939
Dorr, Lester	Mr. Smith Goes to Washington	1939
Earle, Edward (I)	Mr. Smith Goes to Washington	1939
King's Men, The	The Wizard of Oz	1939
Driver, F.	Gone with the Wind	1939
Kerr, Donald (I)	Mr. Smith Goes to Washington	1939
Moorhouse, Bert	Mr. Smith Goes to Washington	1939
McKay, George (I)	Mr. Smith Goes to Washington	1939
Frohlich, Sig	The Wizard of Oz	1939
Curtis, Patrick	Gone with the Wind	1939
